from,to,open,close,min,max,volume
1726636800,1726636920,185.9895,185.9445,185.9445,185.9935,294
1726636920,1726637040,185.946,185.961,185.942,185.9655,308
1726637040,1726637160,185.9605,185.9965,185.9565,186.0085,312
1726637160,1726637280,185.9965,186.0545,185.9965,186.074,410
1726637280,1726637400,186.054,186.065,186.044,186.0815,283
1726637400,1726637520,186.0655,186.015,185.992,186.0755,353
1726637520,1726637640,186.0145,185.898,185.898,186.0165,236
1726637640,1726637760,185.8975,185.9875,185.8945,185.991,270
1726637760,1726637880,185.987,185.9425,185.9365,186.001,307
1726637880,1726638000,185.943,185.9455,185.8985,185.9525,314
1726638000,1726638120,185.946,186.0185,185.9315,186.0215,339
1726638120,1726638240,186.019,186.0695,186.0125,186.09,289
1726638240,1726638360,186.07,186.1395,186.0645,186.14,258
1726638360,1726638480,186.1395,186.0865,186.0855,186.14,249
1726638480,1726638600,186.086,186.104,186.0815,186.117,295
1726638600,1726638720,186.101,186.093,186.092,186.145,353
1726638720,1726638840,186.0915,186.0985,186.064,186.103,306
1726638840,1726638960,186.093,186.1645,186.0905,186.177,346
1726638960,1726639080,186.165,186.1825,186.164,186.205,204
1726639080,1726639200,186.182,186.248,186.1665,186.26,272
1726639200,1726639320,186.244,186.3845,186.241,186.3975,556
1726639320,1726639440,186.386,186.415,186.3755,186.4425,538
1726639440,1726639560,186.4145,186.4655,186.367,186.4775,517
1726639560,1726639680,186.4665,186.4445,186.429,186.4925,466
1726639680,1726639800,186.4445,186.501,186.437,186.5185,529
1726639800,1726639920,186.5015,186.605,186.4965,186.615,564
1726639920,1726640040,186.6055,186.643,186.585,186.645,510
1726640040,1726640160,186.6415,186.6495,186.616,186.654,426
1726640160,1726640280,186.6495,186.6365,186.627,186.687,465
1726640280,1726640400,186.636,186.5075,186.507,186.642,448
1726640400,1726640520,186.5095,186.527,186.5045,186.5485,417
1726640520,1726640640,186.526,186.4715,186.464,186.535,338
1726640640,1726640760,186.472,186.397,186.393,186.472,370
1726640760,1726640880,186.3975,186.4585,186.3975,186.4585,381
1726640880,1726641000,186.458,186.457,186.437,186.4785,301
1726641000,1726641120,186.4565,186.502,186.4375,186.51,410
1726641120,1726641240,186.5025,186.456,186.4415,186.513,301
1726641240,1726641360,186.456,186.514,186.451,186.517,354
1726641360,1726641480,186.5135,186.543,186.5135,186.5655,380
1726641480,1726641600,186.545,186.5835,186.5335,186.612,364
1726641600,1726641720,186.5845,186.579,186.5495,186.588,476
1726641720,1726641840,186.5795,186.616,186.5595,186.6175,483
1726641840,1726641960,186.617,186.65,186.614,186.6735,553
1726641960,1726642080,186.6505,186.659,186.6305,186.6805,370
1726642080,1726642200,186.6595,186.6065,186.5795,186.6595,423
1726642200,1726642320,186.6085,186.5925,186.557,186.631,450
1726642320,1726642440,186.591,186.5555,186.542,186.598,322
1726642440,1726642560,186.5565,186.6135,186.5565,186.6285,366
1726642560,1726642680,186.6135,186.604,186.5415,186.63,334
1726642680,1726642800,186.6035,186.602,186.554,186.6135,573
1726642800,1726642920,186.6045,186.711,186.568,186.7325,803
1726642920,1726643040,186.7125,186.8255,186.705,186.828,677
1726643040,1726643160,186.826,186.832,186.805,186.8595,651
1726643160,1726643280,186.832,186.844,186.7675,186.844,605
1726643280,1726643400,186.8435,186.853,186.8415,186.9065,738
1726643400,1726643520,186.8465,186.8865,186.842,186.9025,664
1726643520,1726643640,186.8855,186.8895,186.8735,186.9135,558
1726643640,1726643760,186.89,186.8845,186.844,186.9245,728
1726643760,1726643880,186.8835,186.82,186.788,186.8895,806
1726643880,1726644000,186.8205,186.832,186.78,186.8445,745
1726644000,1726644120,186.83,186.8605,186.8155,186.865,768
1726644120,1726644240,186.8605,186.907,186.86,186.9435,758
1726644240,1726644360,186.9035,186.938,186.891,186.9615,609
1726644360,1726644480,186.94,187.008,186.9355,187.011,750
1726644480,1726644600,187.007,186.9575,186.945,187.0105,872
1726644600,1726644720,186.9575,186.966,186.9485,187.0095,591
1726644720,1726644840,186.9665,186.9485,186.9055,186.9665,596
1726644840,1726644960,186.9545,186.9285,186.904,186.9545,631
1726644960,1726645080,186.928,186.998,186.9275,187.005,637
1726645080,1726645200,186.995,186.985,186.956,186.996,588
1726645200,1726645320,186.9835,186.9985,186.981,187.022,562
1726645320,1726645440,186.998,186.9825,186.9685,187.0075,566
1726645440,1726645560,186.987,186.9685,186.9655,187.009,607
1726645560,1726645680,186.9695,187.0355,186.9485,187.0355,663
1726645680,1726645800,187.0345,187.0685,187.0295,187.075,608
1726645800,1726645920,187.0695,187.0785,187.0315,187.083,708
1726645920,1726646040,187.0785,187.076,187.055,187.0835,593
1726646040,1726646160,187.076,187.114,187.066,187.115,743
1726646160,1726646280,187.114,187.2795,187.0885,187.3085,1063
1726646280,1726646400,187.28,187.254,187.2325,187.304,1194
1726646400,1726646520,187.253,187.249,187.2265,187.3275,943
1726646520,1726646640,187.2495,187.274,187.2195,187.2875,876
1726646640,1726646760,187.276,187.2265,187.1725,187.2775,792
1726646760,1726646880,187.226,187.2595,187.211,187.2805,731
1726646880,1726647000,187.26,187.2835,187.258,187.3365,730
1726647000,1726647120,187.2845,187.226,187.216,187.296,539
1726647120,1726647240,187.2265,187.2215,187.215,187.2445,728
1726647240,1726647360,187.222,187.3635,187.22,187.3755,862
1726647360,1726647480,187.3615,187.328,187.3255,187.4125,892
1726647480,1726647600,187.3255,187.321,187.3135,187.3625,710
1726647600,1726647720,187.3205,187.3,187.2865,187.33,726
1726647720,1726647840,187.2975,187.3005,187.2755,187.366,774
1726647840,1726647960,187.301,187.246,187.236,187.314,695
1726647960,1726648080,187.2455,187.208,187.208,187.254,889
1726648080,1726648200,187.209,187.242,187.198,187.26,869
1726648200,1726648320,187.2425,187.2325,187.204,187.26,860
1726648320,1726648440,187.233,187.1565,187.1525,187.2455,865
1726648440,1726648560,187.156,187.174,187.138,187.1975,870
1726648560,1726648680,187.1745,187.1525,187.145,187.184,936
1726648680,1726648800,187.1535,187.0615,187.06,187.1615,968
1726648800,1726648920,187.064,187.1355,187.0585,187.141,807
1726648920,1726649040,187.1365,187.1765,187.1335,187.1765,664
1726649040,1726649160,187.1775,187.121,187.0925,187.1995,761
1726649160,1726649280,187.122,187.149,187.111,187.152,589
1726649280,1726649400,187.1495,187.1565,187.132,187.189,644
1726649400,1726649520,187.157,187.165,187.0925,187.1675,715
1726649520,1726649640,187.1645,187.2195,187.1475,187.23,698
1726649640,1726649760,187.2215,187.187,187.1665,187.229,662
1726649760,1726649880,187.1865,187.1445,187.139,187.206,637
1726649880,1726650000,187.1455,187.14,187.1295,187.1585,671
1726650000,1726650120,187.1415,187.29,187.136,187.292,585
1726650120,1726650240,187.2885,187.168,187.1615,187.2915,625
1726650240,1726650360,187.1665,187.217,187.154,187.2225,796
1726650360,1726650480,187.2165,187.2475,187.1965,187.264,657
1726650480,1726650600,187.2445,187.19,187.184,187.247,596
1726650600,1726650720,187.191,187.189,187.1455,187.225,513
1726650720,1726650840,187.1895,187.189,187.168,187.217,609
1726650840,1726650960,187.19,187.2225,187.179,187.2225,692
1726650960,1726651080,187.22,187.213,187.204,187.2285,681
1726651080,1726651200,187.213,187.2015,187.2005,187.2545,697
1726651200,1726651320,187.202,187.172,187.1685,187.222,674
1726651320,1726651440,187.1715,187.194,187.157,187.2145,671
1726651440,1726651560,187.194,187.226,187.167,187.2405,616
1726651560,1726651680,187.226,187.251,187.189,187.253,539
1726651680,1726651800,187.251,187.239,187.2255,187.266,706
1726651800,1726651920,187.2395,187.3155,187.2385,187.331,732
1726651920,1726652040,187.3165,187.343,187.2995,187.362,693
1726652040,1726652160,187.343,187.3445,187.302,187.345,715
1726652160,1726652280,187.3445,187.3075,187.291,187.378,737
1726652280,1726652400,187.307,187.314,187.2505,187.315,907
1726652400,1726652520,187.3135,187.323,187.3135,187.3575,827
1726652520,1726652640,187.3215,187.3205,187.306,187.34,711
1726652640,1726652760,187.321,187.298,187.2925,187.3225,680
1726652760,1726652880,187.299,187.2945,187.2715,187.3125,659
1726652880,1726653000,187.2945,187.3,187.2745,187.3395,799
